Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
Sel Score: 0.72 p value: 1.065e-02 RTime: 48.913,,(no adduct),455.7338,4,38,58
Sel Score: 0.71 p value: 4.490e-02 RTime: 49.95,,(no adduct),451.232,4,39,59
Sel Score: 0.71 p value: 3.373e-02 RTime: 21.257,,(no adduct),409.7055,2,11,31
Sel Score: 0.71 p value: 9.501e-03 RTime: 28.207,,(no adduct),404.2314,4,18,38
Sel Score: 0.71 p value: 2.853e-02 RTime: 38.327,,(no adduct),408.9698,2,28,48
Sel Score: 0.71 p value: 3.903e-02 RTime: 46.42,,(no adduct),540.6111,3,36,56
Sel Score: 0.71 p value: 3.606e-02 RTime: 40.262,,(no adduct),558.9559,3,30,50
Sel Score: 0.71 p value: 2.429e-03 RTime: 45.743,,(no adduct),483.2548,2,35,55
Sel Score: 0.71 p value: 4.586e-03 RTime: 56.038,,(no adduct),483.2427,2,46,66
Sel Score: 0.71 p value: 2.707e-03 RTime: 42.839,,(no adduct),523.9589,3,32,52
Sel Score: 0.71 p value: 1.399e-02 RTime: 39.892,,(no adduct),424.9861,4,29,49
Sel Score: 0.71 p value: 4.738e-02 RTime: 38.014,,(no adduct),414.2466,4,28,48
Sel Score: 0.71 p value: 4.265e-02 RTime: 34.455,,(no adduct),404.2133,4,24,44
Sel Score: 0.71 p value: 4.937e-03 RTime: 37.787,,(no adduct),394.7232,4,27,47
Sel Score: 0.71 p value: 4.997e-02 RTime: 48.381,,(no adduct),544.2821,3,38,58
Sel Score: 0.71 p value: 3.784e-02 RTime: 49.271,,(no adduct),458.9774,4,39,59
Sel Score: 0.71 p value: 3.242e-03 RTime: 42.526,,(no adduct),465.2317,2,32,52
Sel Score: 0.71 p value: 1.210e-02 RTime: 47.18,,(no adduct),522.6104,3,37,57
Sel Score: 0.71 p value: 3.824e-02 RTime: 42.531,,(no adduct),528.6119,3,32,52
Sel Score: 0.71 p value: 1.963e-02 RTime: 35.942,,(no adduct),426.7261,2,25,45
Sel Score: 0.71 p value: 2.454e-02 RTime: 33.764,,(no adduct),438.9837,2,23,43
Sel Score: 0.71 p value: 1.368e-02 RTime: 26.186,,(no adduct),428.4614,4,16,36
Sel Score: 0.71 p value: 4.188e-02 RTime: 41.068,,(no adduct),423.9973,4,31,51
Sel Score: 0.71 p value: 4.841e-02 RTime: 27.925,,(no adduct),460.7473,4,17,37
Sel Score: 0.71 p value: 2.222e-02 RTime: 44.361,,(no adduct),469.9967,4,34,54
Sel Score: 0.71 p value: 3.291e-02 RTime: 25.62,,(no adduct),445.2385,4,15,35
Sel Score: 0.71 p value: 2.816e-02 RTime: 54.1,,(no adduct),438.4715,2,44,64
Sel Score: 0.71 p value: 1.140e-02 RTime: 38.849,,(no adduct),424.2115,2,28,48
Sel Score: 0.71 p value: 2.570e-02 RTime: 47.948,,(no adduct),500.6006,3,37,57
Sel Score: 0.71 p value: 2.590e-02 RTime: 58.681,,(no adduct),568.6174,3,48,68
Sel Score: 0.71 p value: 4.980e-03 RTime: 37.203,,(no adduct),400.9612,4,27,47
Sel Score: 0.71 p value: 2.437e-02 RTime: 38.855,,(no adduct),456.2268,4,28,48
Sel Score: 0.71 p value: 1.595e-02 RTime: 33.755,,(no adduct),384.4785,4,23,43
Sel Score: 0.71 p value: 2.508e-02 RTime: 34.898,,(no adduct),434.7139,2,24,44
Sel Score: 0.7 p value: 2.245e-03 RTime: 40.907,,(no adduct),414.9787,2,30,50
Sel Score: 0.7 p value: 3.079e-02 RTime: 47.277,,(no adduct),447.4856,4,37,57
Sel Score: 0.7 p value: 5.638e-03 RTime: 46.548,,(no adduct),531.942,3,36,56
Sel Score: 0.7 p value: 5.881e-03 RTime: 51.674,,(no adduct),481.2429,2,41,61
Sel Score: 0.7 p value: 4.771e-03 RTime: 65.103,,(no adduct),791.4257,2,55,75
Sel Score: 0.7 p value: 4.469e-02 RTime: 43.427,,(no adduct),424.4968,2,33,53
Sel Score: 0.7 p value: 4.798e-03 RTime: 43.631,,(no adduct),512.5949,3,33,53
Sel Score: 0.7 p value: 4.188e-02 RTime: 37.61,,(no adduct),458.7351,2,27,47
Sel Score: 0.7 p value: 2.450e-02 RTime: 41.271,,(no adduct),396.4779,4,31,51
Sel Score: 0.7 p value: 3.897e-02 RTime: 52.648,,(no adduct),445.2454,4,42,62
Sel Score: 0.7 p value: 4.705e-02 RTime: 38.569,,(no adduct),407.222,4,28,48
Sel Score: 0.7 p value: 4.510e-02 RTime: 49.661,,(no adduct),448.2451,4,39,59
Sel Score: 0.7 p value: 3.694e-02 RTime: 33.536,,(no adduct),423.4645,2,23,43
Sel Score: 0.7 p value: 4.179e-02 RTime: 38.661,,(no adduct),413.2378,4,28,48
Sel Score: 0.7 p value: 4.140e-02 RTime: 42.862,,(no adduct),435.9819,2,32,52
Sel Score: 0.7 p value: 4.037e-02 RTime: 46.339,,(no adduct),508.9509,3,36,56
Sel Score: 0.7 p value: 2.932e-02 RTime: 43.823,,(no adduct),476.2401,2,33,53
Sel Score: 0.7 p value: 1.739e-02 RTime: 49.45,,(no adduct),458.4946,2,39,59
Sel Score: 0.7 p value: 1.182e-02 RTime: 39.918,,(no adduct),400.222,2,29,49
Sel Score: 0.7 p value: 1.276e-02 RTime: 23.171,,(no adduct),427.2269,4,13,33
Sel Score: 0.7 p value: 8.729e-03 RTime: 50.705,,(no adduct),555.9651,3,40,60
Sel Score: 0.7 p value: 1.533e-02 RTime: 38.413,,(no adduct),400.9881,2,28,48
Sel Score: 0.7 p value: 2.613e-02 RTime: 43.29,,(no adduct),565.9612,3,33,53
Sel Score: 0.7 p value: 4.494e-02 RTime: 42.4,,(no adduct),551.9487,3,32,52
Sel Score: 0.7 p value: 3.261e-02 RTime: 28.378,,(no adduct),441.7435,4,18,38
Sel Score: 0.7 p value: 2.561e-02 RTime: 32.981,,(no adduct),384.9673,2,22,42
Sel Score: 0.7 p value: 4.901e-02 RTime: 44.816,,(no adduct),529.9465,3,34,54
Sel Score: 0.7 p value: 1.401e-02 RTime: 47.043,,(no adduct),437.2367,2,37,57
Sel Score: 0.7 p value: 4.466e-02 RTime: 44.983,,(no adduct),547.3095,3,34,54
Sel Score: 0.7 p value: 1.519e-02 RTime: 56.544,,(no adduct),527.2831,3,46,66
Sel Score: 0.7 p value: 1.295e-02 RTime: 20.551,,(no adduct),398.7068,2,10,30
Sel Score: 0.7 p value: 3.159e-02 RTime: 38.787,,(no adduct),409.9882,2,28,48
Sel Score: 0.7 p value: 4.231e-02 RTime: 52.034,,(no adduct),549.9622,3,42,62
Sel Score: 0.7 p value: 3.573e-02 RTime: 50.221,,(no adduct),446.9805,2,40,60
Sel Score: 0.7 p value: 4.482e-02 RTime: 53.284,,(no adduct),421.9848,4,43,63
Sel Score: 0.7 p value: 1.658e-02 RTime: 53.287,,(no adduct),575.2766,3,43,63
Sel Score: 0.7 p value: 4.814e-02 RTime: 59.416,,(no adduct),512.9524,3,49,69
Sel Score: 0.7 p value: 3.414e-02 RTime: 56.242,,(no adduct),610.6275,3,46,66
Sel Score: 0.7 p value: 3.072e-02 RTime: 45.363,,(no adduct),499.9367,3,35,55
Sel Score: 0.7 p value: 1.330e-02 RTime: 46.213,,(no adduct),574.3139,3,36,56
Sel Score: 0.7 p value: 3.362e-02 RTime: 43.378,,(no adduct),407.4654,4,33,53
Sel Score: 0.7 p value: 2.515e-02 RTime: 35.608,,(no adduct),389.7317,4,25,45
Sel Score: 0.7 p value: 3.659e-02 RTime: 40.294,,(no adduct),530.6128,3,30,50
Sel Score: 0.7 p value: 4.824e-04 RTime: 39.932,,(no adduct),458.5026,4,29,49
Sel Score: 0.7 p value: 4.987e-02 RTime: 22.251,,(no adduct),453.4925,2,12,32
Sel Score: 0.7 p value: 2.413e-02 RTime: 35.108,,(no adduct),513.2828,3,25,45
Sel Score: 0.7 p value: 1.245e-02 RTime: 41.424,,(no adduct),451.7265,2,31,51
Sel Score: 0.7 p value: 4.291e-02 RTime: 43.614,,(no adduct),418.2348,2,33,53
Sel Score: 0.7 p value: 8.052e-03 RTime: 43.849,,(no adduct),538.294,3,33,53
Sel Score: 0.7 p value: 1.356e-02 RTime: 54.028,,(no adduct),543.291,3,44,64
Sel Score: 0.69 p value: 2.275e-02 RTime: 24.121,,(no adduct),433.4955,4,14,34
Sel Score: 0.69 p value: 3.455e-05 RTime: 44.034,,(no adduct),547.3084,3,34,54
Sel Score: 0.69 p value: 3.085e-02 RTime: 47.241,,(no adduct),531.618,3,37,57
Sel Score: 0.69 p value: 1.192e-02 RTime: 47.559,,(no adduct),513.6204,3,37,57
Sel Score: 0.69 p value: 1.416e-02 RTime: 30.853,,(no adduct),406.724,4,20,40
Sel Score: 0.69 p value: 3.984e-02 RTime: 44.66,,(no adduct),387.2146,2,34,54
Sel Score: 0.69 p value: 3.087e-02 RTime: 49.286,,(no adduct),414.4886,4,39,59
Sel Score: 0.69 p value: 9.049e-03 RTime: 42.541,,(no adduct),521.9408,3,32,52
Sel Score: 0.69 p value: 2.237e-02 RTime: 43.341,,(no adduct),409.9812,4,33,53
Sel Score: 0.69 p value: 3.267e-02 RTime: 38.958,,(no adduct),395.9628,2,28,48
Sel Score: 0.69 p value: 1.663e-02 RTime: 49.783,,(no adduct),498.2525,4,39,59
Sel Score: 0.69 p value: 4.605e-02 RTime: 43.196,,(no adduct),399.4773,4,33,53
Sel Score: 0.69 p value: 2.938e-02 RTime: 41.851,,(no adduct),460.4998,2,31,51
Sel Score: 0.69 p value: 2.357e-02 RTime: 34.348,,(no adduct),427.497,2,24,44
Sel Score: 0.69 p value: 4.566e-02 RTime: 35.65,,(no adduct),388.7131,2,25,45
Sel Score: 0.69 p value: 2.152e-02 RTime: 36.847,,(no adduct),501.9495,3,26,46
Sel Score: 0.69 p value: 2.299e-02 RTime: 22.556,,(no adduct),409.459,4,12,32
Sel Score: 0.69 p value: 3.418e-02 RTime: 36.691,,(no adduct),538.9551,3,26,46
Sel Score: 0.69 p value: 2.340e-02 RTime: 62.678,,(no adduct),666.8951,3,52,72
Sel Score: 0.69 p value: 4.167e-02 RTime: 21.861,,(no adduct),449.2523,2,11,31
Sel Score: 0.69 p value: 4.099e-02 RTime: 46.318,,(no adduct),432.2303,2,36,56
Sel Score: 0.69 p value: 4.544e-02 RTime: 54.58,,(no adduct),581.6227,3,44,64
Sel Score: 0.69 p value: 3.548e-02 RTime: 50.799,,(no adduct),564.6412,3,40,60
Sel Score: 0.69 p value: 2.324e-02 RTime: 50.963,,(no adduct),562.6218,3,40,60
Sel Score: 0.69 p value: 1.848e-02 RTime: 40.303,,(no adduct),448.2539,4,30,50
Sel Score: 0.69 p value: 1.577e-03 RTime: 26.694,,(no adduct),435.9777,2,16,36
Sel Score: 0.69 p value: 4.086e-02 RTime: 46.87,,(no adduct),451.7373,2,36,56
Sel Score: 0.69 p value: 4.953e-02 RTime: 34.804,,(no adduct),373.7094,4,24,44
Sel Score: 0.69 p value: 2.384e-02 RTime: 41.092,,(no adduct),415.7185,2,31,51
Sel Score: 0.69 p value: 4.802e-02 RTime: 41.151,,(no adduct),554.9439,3,31,51
Sel Score: 0.69 p value: 1.870e-02 RTime: 49.656,,(no adduct),455.2471,2,39,59
Sel Score: 0.69 p value: 4.019e-02 RTime: 25.385,,(no adduct),426.2314,2,15,35
Sel Score: 0.69 p value: 7.427e-03 RTime: 86.112,,(no adduct),382.2558,2,76,96
Sel Score: 0.69 p value: 3.748e-02 RTime: 44.318,,(no adduct),397.7241,4,34,54
Sel Score: 0.69 p value: 3.576e-02 RTime: 25.496,,(no adduct),391.9749,2,15,35
Sel Score: 0.69 p value: 5.591e-03 RTime: 43.38,,(no adduct),447.9895,2,33,53
Sel Score: 0.69 p value: 3.733e-02 RTime: 25.751,,(no adduct),393.2326,4,15,35
Sel Score: 0.69 p value: 2.383e-02 RTime: 44.671,,(no adduct),542.9598,3,34,54
Sel Score: 0.68 p value: 3.599e-02 RTime: 40.665,,(no adduct),432.4823,2,30,50
Sel Score: 0.68 p value: 3.691e-02 RTime: 52.406,,(no adduct),529.9435,3,42,62
Sel Score: 0.68 p value: 2.751e-02 RTime: 41.762,,(no adduct),527.6257,3,31,51
Sel Score: 0.68 p value: 1.749e-02 RTime: 38.417,,(no adduct),393.4573,4,28,48
Sel Score: 0.68 p value: 3.590e-02 RTime: 32.239,,(no adduct),425.4849,4,22,42
Sel Score: 0.68 p value: 1.449e-02 RTime: 49.218,,(no adduct),486.9349,3,39,59
Sel Score: 0.68 p value: 1.261e-03 RTime: 46.697,,(no adduct),536.9653,3,36,56
Sel Score: 0.68 p value: 1.549e-02 RTime: 56.876,,(no adduct),562.6164,3,46,66
Sel Score: 0.68 p value: 2.798e-03 RTime: 48.233,,(no adduct),578.6241,3,38,58
Sel Score: 0.68 p value: 2.006e-02 RTime: 36.457,,(no adduct),545.2892,3,26,46
Sel Score: 0.68 p value: 4.736e-02 RTime: 46.748,,(no adduct),575.6263,3,36,56
Sel Score: 0.68 p value: 2.936e-02 RTime: 55.471,,(no adduct),475.9819,4,45,65
Sel Score: 0.68 p value: 4.898e-02 RTime: 33.912,,(no adduct),520.2683,3,23,43
Sel Score: 0.68 p value: 4.901e-02 RTime: 46.195,,(no adduct),443.4809,4,36,56
Sel Score: 0.68 p value: 3.820e-02 RTime: 40.58,,(no adduct),456.2304,2,30,50
Sel Score: 0.68 p value: 4.798e-02 RTime: 47.444,,(no adduct),554.3031,3,37,57
Sel Score: 0.68 p value: 1.553e-02 RTime: 50.688,,(no adduct),483.2654,2,40,60
Sel Score: 0.68 p value: 3.173e-02 RTime: 25.148,,(no adduct),451.2485,2,15,35
Sel Score: 0.68 p value: 3.943e-02 RTime: 46.041,,(no adduct),433.9708,2,36,56
Sel Score: 0.68 p value: 2.443e-02 RTime: 50.686,,(no adduct),535.6198,3,40,60
Sel Score: 0.68 p value: 1.342e-02 RTime: 35.795,,(no adduct),421.483,2,25,45
Sel Score: 0.68 p value: 1.121e-02 RTime: 39.575,,(no adduct),424.7199,2,29,49
Sel Score: 0.68 p value: 6.656e-03 RTime: 50.766,,(no adduct),515.9451,3,40,60
Sel Score: 0.68 p value: 4.718e-02 RTime: 40.596,,(no adduct),427.9656,2,30,50
Sel Score: 0.68 p value: 4.244e-02 RTime: 48.83,,(no adduct),537.3066,3,38,58
Sel Score: 0.68 p value: 1.254e-02 RTime: 50.132,,(no adduct),427.993,2,40,60
Sel Score: 0.68 p value: 1.918e-02 RTime: 29.77,,(no adduct),431.4674,4,19,39
Sel Score: 0.68 p value: 4.009e-02 RTime: 41.653,,(no adduct),422.4755,4,31,51
Sel Score: 0.68 p value: 3.804e-02 RTime: 34.282,,(no adduct),433.2383,4,24,44
Sel Score: 0.68 p value: 3.208e-02 RTime: 51.411,,(no adduct),509.2808,3,41,61
Sel Score: 0.68 p value: 2.019e-02 RTime: 17.37,,(no adduct),412.7305,4,7,27
Sel Score: 0.68 p value: 3.406e-02 RTime: 27.92,,(no adduct),383.9745,4,17,37
Sel Score: 0.68 p value: 2.831e-02 RTime: 41.362,,(no adduct),408.2253,4,31,51
Sel Score: 0.68 p value: 4.430e-02 RTime: 47.896,,(no adduct),472.2368,2,37,57
Sel Score: 0.68 p value: 3.591e-02 RTime: 40.599,,(no adduct),446.7363,2,30,50
Sel Score: 0.68 p value: 3.215e-02 RTime: 35.607,,(no adduct),440.9901,4,25,45
Sel Score: 0.68 p value: 9.085e-03 RTime: 40.169,,(no adduct),452.7507,2,30,50
Sel Score: 0.68 p value: 2.901e-02 RTime: 49.211,,(no adduct),528.2761,3,39,59
Sel Score: 0.68 p value: 2.510e-02 RTime: 38.938,,(no adduct),458.2439,2,28,48
Sel Score: 0.68 p value: 3.563e-02 RTime: 52.925,,(no adduct),612.3003,3,42,62
Sel Score: 0.68 p value: 9.376e-03 RTime: 44.369,,(no adduct),547.6089,3,34,54
Sel Score: 0.68 p value: 2.894e-02 RTime: 28.366,,(no adduct),364.2048,5,18,38
Sel Score: 0.68 p value: 2.357e-02 RTime: 34.834,,(no adduct),421.9807,2,24,44
Sel Score: 0.68 p value: 3.005e-02 RTime: 43.748,,(no adduct),430.4734,2,33,53
Sel Score: 0.68 p value: 3.796e-02 RTime: 51.139,,(no adduct),452.7371,4,41,61
Sel Score: 0.68 p value: 3.530e-02 RTime: 29.022,,(no adduct),409.4796,4,19,39
Sel Score: 0.68 p value: 4.385e-02 RTime: 38.409,,(no adduct),439.7269,2,28,48
Sel Score: 0.68 p value: 1.526e-02 RTime: 38.655,,(no adduct),417.9667,2,28,48
Sel Score: 0.67 p value: 3.541e-02 RTime: 44.715,,(no adduct),429.4837,4,34,54
Sel Score: 0.67 p value: 3.406e-02 RTime: 56.372,,(no adduct),435.2548,2,46,66
Sel Score: 0.67 p value: 3.556e-02 RTime: 36.549,,(no adduct),418.2209,4,26,46
Sel Score: 0.67 p value: 4.643e-02 RTime: 38.646,,(no adduct),450.7369,4,28,48
Sel Score: 0.67 p value: 5.081e-03 RTime: 47.043,,(no adduct),541.9437,3,37,57
Sel Score: 0.67 p value: 3.370e-02 RTime: 35.563,,(no adduct),397.7354,2,25,45
Sel Score: 0.67 p value: 3.563e-02 RTime: 20.551,,(no adduct),361.207,5,10,30
Sel Score: 0.67 p value: 2.644e-02 RTime: 42.139,,(no adduct),562.6316,3,32,52
Sel Score: 0.67 p value: 3.414e-02 RTime: 57.936,,(no adduct),573.9582,3,47,67
Sel Score: 0.67 p value: 1.142e-02 RTime: 37.919,,(no adduct),395.9823,2,27,47
Sel Score: 0.67 p value: 2.481e-03 RTime: 51.721,,(no adduct),593.6369,3,41,61
Sel Score: 0.67 p value: 3.977e-02 RTime: 49.671,,(no adduct),531.6357,3,39,59
Sel Score: 0.67 p value: 1.801e-02 RTime: 51.071,,(no adduct),549.2931,3,41,61
Sel Score: 0.67 p value: 2.325e-02 RTime: 41.088,,(no adduct),398.966,4,31,51
Sel Score: 0.67 p value: 3.362e-02 RTime: 43.854,,(no adduct),568.3016,3,33,53
Sel Score: 0.67 p value: 1.491e-02 RTime: 59.07,,(no adduct),577.6258,3,49,69
Sel Score: 0.67 p value: 4.328e-02 RTime: 57.354,,(no adduct),576.6219,3,47,67
Sel Score: 0.67 p value: 1.860e-02 RTime: 50.723,,(no adduct),542.6114,3,40,60
Sel Score: 0.67 p value: 2.853e-02 RTime: 44.851,,(no adduct),435.7252,2,34,54
Sel Score: 0.67 p value: 1.035e-02 RTime: 46.122,,(no adduct),546.9592,3,36,56
Sel Score: 0.67 p value: 4.445e-02 RTime: 41.086,,(no adduct),416.9657,2,31,51
Sel Score: 0.67 p value: 1.195e-02 RTime: 30.313,,(no adduct),454.2465,2,20,40
Sel Score: 0.67 p value: 4.952e-02 RTime: 39.071,,(no adduct),424.9847,2,29,49
Sel Score: 0.67 p value: 3.712e-02 RTime: 42.493,,(no adduct),420.2253,4,32,52
Sel Score: 0.67 p value: 2.524e-02 RTime: 39.184,,(no adduct),434.4969,2,29,49
Sel Score: 0.67 p value: 2.813e-02 RTime: 42.077,,(no adduct),437.9661,2,32,52
Sel Score: 0.67 p value: 1.505e-02 RTime: 48.56,,(no adduct),426.2471,2,38,58
Sel Score: 0.67 p value: 1.956e-02 RTime: 59.002,,(no adduct),553.2844,3,49,69
Sel Score: 0.67 p value: 3.316e-02 RTime: 47.564,,(no adduct),564.6321,3,37,57
Sel Score: 0.67 p value: 1.681e-02 RTime: 46.765,,(no adduct),435.982,4,36,56
Sel Score: 0.67 p value: 4.836e-02 RTime: 51.045,,(no adduct),542.9418,3,41,61
Sel Score: 0.67 p value: 2.345e-02 RTime: 46.397,,(no adduct),434.7498,2,36,56
Sel Score: 0.67 p value: 4.651e-02 RTime: 25.441,,(no adduct),447.9875,4,15,35
Sel Score: 0.67 p value: 4.456e-02 RTime: 42.157,,(no adduct),526.6235,3,32,52
Sel Score: 0.67 p value: 3.990e-02 RTime: 47.09,,(no adduct),506.6062,3,37,57
Sel Score: 0.67 p value: 2.002e-02 RTime: 53.404,,(no adduct),538.9373,3,43,63
Sel Score: 0.67 p value: 3.244e-02 RTime: 50.93,,(no adduct),563.9594,3,40,60
Sel Score: 0.67 p value: 2.395e-02 RTime: 38.383,,(no adduct),401.4722,4,28,48
Sel Score: 0.66 p value: 3.236e-02 RTime: 44.197,,(no adduct),434.985,2,34,54
Sel Score: 0.66 p value: 4.286e-02 RTime: 46.145,,(no adduct),434.7353,2,36,56
Sel Score: 0.66 p value: 1.855e-02 RTime: 44.122,,(no adduct),428.7159,2,34,54
Sel Score: 0.66 p value: 1.107e-02 RTime: 28.797,,(no adduct),422.2361,4,18,38
Sel Score: 0.66 p value: 2.375e-02 RTime: 51.535,,(no adduct),579.9643,3,41,61
Sel Score: 0.66 p value: 8.716e-03 RTime: 56.262,,(no adduct),517.9606,3,46,66
Sel Score: 0.66 p value: 4.429e-02 RTime: 59.104,,(no adduct),564.2781,3,49,69
Sel Score: 0.66 p value: 1.197e-02 RTime: 39.992,,(no adduct),414.217,2,29,49
Sel Score: 0.66 p value: 2.636e-02 RTime: 52.293,,(no adduct),528.9576,3,42,62
Sel Score: 0.66 p value: 3.974e-03 RTime: 41.499,,(no adduct),481.2417,2,31,51
Sel Score: 0.66 p value: 1.366e-02 RTime: 42.059,,(no adduct),461.7332,4,32,52
Sel Score: 0.66 p value: 1.184e-02 RTime: 42.036,,(no adduct),470.7457,2,32,52
Sel Score: 0.66 p value: 4.213e-02 RTime: 42.556,,(no adduct),423.4681,4,32,52
Sel Score: 0.66 p value: 1.178e-03 RTime: 33.35,,(no adduct),438.7357,4,23,43
Sel Score: 0.66 p value: 3.876e-02 RTime: 40.444,,(no adduct),417.7192,2,30,50
Sel Score: 0.66 p value: 3.867e-02 RTime: 42.958,,(no adduct),557.9588,3,32,52
Sel Score: 0.66 p value: 2.045e-02 RTime: 33.294,,(no adduct),418.2242,2,23,43
Sel Score: 0.66 p value: 2.321e-02 RTime: 50.873,,(no adduct),510.62,3,40,60
Sel Score: 0.66 p value: 4.198e-02 RTime: 39.093,,(no adduct),387.2191,2,29,49
Sel Score: 0.66 p value: 2.092e-02 RTime: 29.298,,(no adduct),408.9726,2,19,39
Sel Score: 0.66 p value: 2.094e-02 RTime: 43.674,,(no adduct),435.4688,2,33,53
Sel Score: 0.66 p value: 3.731e-02 RTime: 47.134,,(no adduct),501.6027,3,37,57
Sel Score: 0.66 p value: 1.284e-02 RTime: 22.97,,(no adduct),429.7148,4,12,32
Sel Score: 0.66 p value: 3.173e-02 RTime: 41.135,,(no adduct),453.9876,2,31,51
Sel Score: 0.66 p value: 2.028e-02 RTime: 25.25,,(no adduct),393.2323,2,15,35
Sel Score: 0.66 p value: 4.070e-02 RTime: 38.441,,(no adduct),458.7404,4,28,48
Sel Score: 0.66 p value: 9.043e-03 RTime: 38.817,,(no adduct),408.2266,4,28,48
Sel Score: 0.66 p value: 3.313e-02 RTime: 26.236,,(no adduct),448.2328,2,16,36
Sel Score: 0.66 p value: 1.693e-03 RTime: 58.878,,(no adduct),602.6307,3,48,68
Sel Score: 0.66 p value: 2.980e-02 RTime: 39.365,,(no adduct),453.9877,2,29,49
Sel Score: 0.66 p value: 3.035e-02 RTime: 35.686,,(no adduct),426.2379,2,25,45
Sel Score: 0.66 p value: 3.618e-02 RTime: 55.754,,(no adduct),519.2847,3,45,65
Sel Score: 0.65 p value: 2.416e-02 RTime: 41.897,,(no adduct),404.9663,4,31,51
Sel Score: 0.65 p value: 1.978e-02 RTime: 47.986,,(no adduct),453.2313,4,37,57
Sel Score: 0.65 p value: 4.238e-02 RTime: 65.451,,(no adduct),617.6269,3,55,75
Sel Score: 0.65 p value: 2.551e-02 RTime: 40.712,,(no adduct),456.2366,4,30,50
Sel Score: 0.65 p value: 4.981e-02 RTime: 55.557,,(no adduct),563.2827,3,45,65
Sel Score: 0.65 p value: 3.131e-02 RTime: 38.873,,(no adduct),444.72,2,28,48
Sel Score: 0.65 p value: 4.827e-02 RTime: 34.463,,(no adduct),397.2217,2,24,44
Sel Score: 0.65 p value: 1.979e-02 RTime: 50.844,,(no adduct),512.6114,3,40,60
Sel Score: 0.65 p value: 2.978e-02 RTime: 46.459,,(no adduct),410.2275,4,36,56
Sel Score: 0.65 p value: 4.420e-02 RTime: 50.631,,(no adduct),499.9451,3,40,60
Sel Score: 0.65 p value: 2.148e-02 RTime: 39.465,,(no adduct),425.4993,2,29,49
Sel Score: 0.65 p value: 4.293e-02 RTime: 55.179,,(no adduct),505.9437,3,45,65
Sel Score: 0.65 p value: 4.621e-02 RTime: 40.259,,(no adduct),427.2274,2,30,50
Sel Score: 0.65 p value: 4.048e-02 RTime: 50.915,,(no adduct),453.2377,2,40,60
Sel Score: 0.65 p value: 3.814e-02 RTime: 33.043,,(no adduct),437.4739,4,23,43
Sel Score: 0.65 p value: 4.671e-02 RTime: 53.931,,(no adduct),524.9481,3,43,63
Sel Score: 0.65 p value: 4.780e-02 RTime: 41.265,,(no adduct),452.2266,4,31,51
Sel Score: 0.65 p value: 2.509e-02 RTime: 36.329,,(no adduct),411.2315,2,26,46
Sel Score: 0.65 p value: 3.462e-02 RTime: 43.824,,(no adduct),435.7465,4,33,53
Sel Score: 0.65 p value: 1.264e-02 RTime: 45.851,,(no adduct),453.4915,4,35,55
Sel Score: 0.65 p value: 2.624e-02 RTime: 53.391,,(no adduct),612.3038,3,43,63
Sel Score: 0.65 p value: 2.261e-03 RTime: 38.498,,(no adduct),451.4886,4,28,48
Sel Score: 0.65 p value: 4.646e-02 RTime: 51.372,,(no adduct),501.9517,3,41,61
Sel Score: 0.65 p value: 6.011e-03 RTime: 36.984,,(no adduct),391.2197,4,26,46
Sel Score: 0.65 p value: 2.214e-03 RTime: 32.102,,(no adduct),442.9856,2,22,42
Sel Score: 0.65 p value: 7.905e-03 RTime: 46.091,,(no adduct),503.2726,3,36,56
Sel Score: 0.65 p value: 3.543e-02 RTime: 53.046,,(no adduct),487.993,2,43,63
Sel Score: 0.65 p value: 2.094e-02 RTime: 45.303,,(no adduct),503.9305,3,35,55
Sel Score: 0.65 p value: 4.448e-02 RTime: 29.966,,(no adduct),404.4688,2,19,39
Sel Score: 0.65 p value: 2.134e-02 RTime: 34.216,,(no adduct),418.7152,4,24,44
Sel Score: 0.65 p value: 1.366e-02 RTime: 42.988,,(no adduct),534.2658,3,32,52
Sel Score: 0.65 p value: 1.950e-02 RTime: 42.767,,(no adduct),417.2312,4,32,52
Sel Score: 0.64 p value: 4.363e-02 RTime: 59.505,,(no adduct),603.9555,3,49,69
Sel Score: 0.64 p value: 1.358e-02 RTime: 48.533,,(no adduct),418.9865,4,38,58
Sel Score: 0.64 p value: 4.955e-02 RTime: 45.364,,(no adduct),569.6319,3,35,55
Sel Score: 0.64 p value: 2.554e-02 RTime: 66.059,,(no adduct),560.964,3,56,76
Sel Score: 0.64 p value: 1.907e-02 RTime: 67.093,,(no adduct),805.4043,2,57,77
Sel Score: 0.64 p value: 2.958e-02 RTime: 56.378,,(no adduct),453.7396,2,46,66
Sel Score: 0.64 p value: 2.697e-02 RTime: 47.792,,(no adduct),439.2256,2,37,57
Sel Score: 0.64 p value: 2.830e-02 RTime: 37.383,,(no adduct),403.2369,2,27,47
Sel Score: 0.64 p value: 4.452e-02 RTime: 39.995,,(no adduct),454.251,4,29,49
Sel Score: 0.64 p value: 3.143e-02 RTime: 40.538,,(no adduct),380.2114,4,30,50
Sel Score: 0.64 p value: 2.420e-02 RTime: 46.033,,(no adduct),410.7285,4,36,56
Sel Score: 0.64 p value: 3.809e-02 RTime: 49.545,,(no adduct),560.9585,3,39,59
Sel Score: 0.64 p value: 3.185e-02 RTime: 24.122,,(no adduct),418.2264,2,14,34
