Compound,Formula,Adduct,m/z,z,t start (min),t stop (min)
"Sel Score: 1.0 RTime: 35.615 Area: 15103044.60356918 All areas: [16396585.908047112, 15356704.951620365, 13555842.951040063, 23511.671219465123, 25938.791190563654, 12489.970081411566] p-value: 0.003012693449699965 original RTs: [2170.01667205839, 2158.0195916865728, 2166.4262055235176, 0, 0, 0]",,(no adduct),399.1817,4.0,25,45
"Sel Score: 1.0 RTime: 57.925 Area: 5356113.4900903525 All areas: [6788348.301997774, 5410174.431291503, 3869817.7369817793, 10121, 8213.115908187538, 5349.094843414375] p-value: 0.023952208083344587 original RTs: [3509.7111161721155, 3493.775570143696, 3469.9132271648905, 0, 0, 0]",,(no adduct),779.3476,2.0,47,67
"Sel Score: 1.0 RTime: 38.591 Area: 5327129.824122999 All areas: [5560060.247043991, 5319960.451098766, 5101368.774226238, 6959.726352034889, 8463.312681465039, 10007] p-value: 0.0006193801615451413 original RTs: [2344.9859551697446, 2336.792749554905, 2343.4196808515967, 0, 0, 0]",,(no adduct),704.322,2.0,28,48
"Sel Score: 1.0 RTime: 39.322 Area: 5327128.233081095 All areas: [5560059.345689506, 5319958.0409598155, 5101367.312593963, 6959.478766051917, 8466.714272948004, 10103] p-value: 0.0006193701097357117 original RTs: [0, 0, 2346.46613121075, 0, 0, 0]",,(no adduct),704.3223,2.0,29,49
"Sel Score: 1.0 RTime: 38.747 Area: 4397652.073013409 All areas: [4153229.4226485644, 4729077.582922062, 4310649.213469602, 9967, 5675.684058152454, 5909.33753421576] p-value: 0.0015272719063567203 original RTs: [2353.6679155061934, 2346.707225917932, 2352.7439841974665, 0, 0, 0]",,(no adduct),749.3377,2.0,28,48
"Sel Score: 1.0 RTime: 46.145 Area: 5170980.475890479 All areas: [5773871.8561155675, 5033798.780867295, 4705270.790688575, 13397.035341336561, 6461.6232582181665, 6256.726796200971] p-value: 0.00372486749722934 original RTs: [0, 0, 2754.285323071743, 0, 0, 0]",,(no adduct),763.8598,2.0,36,56
"Sel Score: 1.0 RTime: 60.797 Area: 8879263.477671245 All areas: [10922585.919750147, 8346263.673725039, 7368940.839538549, 19697.952729861565, 11975.39810903645, 13445.111213797194] p-value: 0.01399728433197027 original RTs: [3688.530477850394, 0, 3670.8301857173183, 0, 0, 0]",,(no adduct),782.8854,2.0,50,70
"Sel Score: 1.0 RTime: 61.546 Area: 8879098.529626945 All areas: [10922080.327806452, 8346267.0155493915, 7368948.245524993, 19695.000437121256, 11975.656379640346, 13868.198053046006] p-value: 0.01399398690999719 original RTs: [0, 0, 3674.7131142720264, 0, 0, 0]",,(no adduct),782.8859,2.0,51,71
"Sel Score: 1.0 RTime: 45.636 Area: 5075553.481353785 All areas: [5773873.156305337, 5033797.230017536, 4418990.057738478, 13395.378163820758, 6460.879909253815, 6257.833732154832] p-value: 0.0059211582986871914 original RTs: [2764.2033005232774, 2758.4411238088255, 2759.0565607899384, 0, 0, 0]",,(no adduct),763.8589,2.0,35,55
"Sel Score: 1.0 RTime: 61.12 Area: 8665829.14427785 All areas: [10922582.790602881, 8346264.288254166, 6728640.353976502, 19696.06225934996, 11975.574496780077, 13444.678534428975] p-value: 0.019350582643292192 original RTs: [3695.1503154627485, 3679.53566301652, 3668.5945174337644, 0, 0, 0]",,(no adduct),782.8855,2.0,51,71
"Sel Score: 1.0 RTime: 51.163 Area: 3294517.184408773 All areas: [3521989.816254918, 4203611.081048203, 2157950.6559231984, 2864.2106602976037, 9745, 4785.168070632074] p-value: 0.03184861560025222 original RTs: [0, 3050.549065660083, 0, 0, 0, 0]",,(no adduct),743.8565,2.0,41,61
"Sel Score: 1.0 RTime: 47.997 Area: 4583996.062992454 All areas: [4900432.303865288, 4803345.001821945, 4048210.883290128, 10089, 10122, 4347.539024739196] p-value: 0.0034458164216932237 original RTs: [0, 2869.1633380726867, 2857.211681613638, 0, 0, 0]",,(no adduct),732.841,2.0,37,57
"Sel Score: 1.0 RTime: 44.668 Area: 3164161.773471992 All areas: [3089092.163307104, 3206105.284066008, 3197287.873042864, 9846, 3632.8415484568827, 3785.6805814310037] p-value: 0.00013605817669934381 original RTs: [2707.9097828409767, 2700.408430784792, 2700.7657602798367, 0, 0, 0]",,(no adduct),761.8614,2.0,34,54
"Sel Score: 1.0 RTime: 47.872 Area: 5521364.6783935465 All areas: [5176049.459536365, 6296222.705196265, 5091821.870448008, 10176, 10079, 10083] p-value: 0.004924629025772528 original RTs: [0, 0, 2857.506916739968, 0, 0, 0]",,(no adduct),1038.0654,2.0,37,57
"Sel Score: 1.0 RTime: 48.236 Area: 4539399.604439 All areas: [5889941.864241107, 6501124.919780635, 1227132.0292952561, 7153.061204316304, 10589.739050015038, 8201.997406444902] p-value: 0.11273420996476795 original RTs: [0, 0, 2879.233648782788, 0, 0, 0]",,(no adduct),749.8654,2.0,38,58
"Sel Score: 1.0 RTime: 50.209 Area: 3027427.450493355 All areas: [2402612.560400523, 4203616.734248397, 2476053.056831145, 2864.0963974128226, 10002, 4785.566979196093] p-value: 0.03589980311204452 original RTs: [3053.7995577082615, 3046.1912699817185, 0, 0, 0, 0]",,(no adduct),743.8563,2.0,40,60
"Sel Score: 1.0 RTime: 50.786 Area: 3575646.9106278843 All areas: [3962658.5946768317, 4213359.776146807, 2550922.3610600145, 6278.191598136171, 10191.665589401538, 4723.589324219795] p-value: 0.02038376474629542 original RTs: [3086.7089637654935, 3081.6891593411037, 0, 0, 0, 0]",,(no adduct),767.3553,2.0,40,60
"Sel Score: 1.0 RTime: 67.452 Area: 3922598.40066261 All areas: [4894135.15220149, 3171753.2417049077, 3701906.8080814304, 6872.17467445833, 10063.484532334376, 6347.778848274669] p-value: 0.01650675586750454 original RTs: [4070.072271407392, 4074.881058086025, 0, 0, 0, 0]",,(no adduct),769.8667,2.0,57,77
"Sel Score: 1.0 RTime: 29.453 Area: 4794627.312126064 All areas: [4900187.821128454, 5118426.502899754, 4365267.612349981, 4874.984227200323, 16837.232598613908, 7371.198652776616] p-value: 0.002174154074935983 original RTs: [0, 0, 1756.6714450304075, 0, 0, 0]",,(no adduct),545.2575,3.0,19,39
"Sel Score: 1.0 RTime: 44.961 Area: 4902128.150928821 All areas: [6497512.906096809, 5365917.812909842, 2842953.733779815, 13035.660300655409, 9720.598793062922, 7083.066767440135] p-value: 0.04545188413863476 original RTs: [2725.7499307030057, 2719.057161433971, 2716.580128146678, 0, 0, 0]",,(no adduct),742.3304,2.0,34,54
"Sel Score: 1.0 RTime: 47.993 Area: 2733986.792257443 All areas: [2739087.7853546096, 2981650.859129576, 2481221.732288143, 3717.9501241447283, 4400.866075119492, 8923.65834715331] p-value: 0.0027898308862453177 original RTs: [0, 2869.164875752896, 2856.7376142212847, 0, 0, 0]",,(no adduct),514.5657,3.0,37,57
"Sel Score: 1.0 RTime: 28.372 Area: 4638010.365484662 All areas: [4665642.694500036, 5120918.317197475, 4127470.0847564773, 4875.318198781399, 16838.454669392533, 7371.331098726513] p-value: 0.0038215970066819366 original RTs: [1760.036779906626, 0, 1753.2673684763522, 0, 0, 0]",,(no adduct),545.2576,3.0,18,38
"Sel Score: 1.0 RTime: 30.73 Area: 5885088.735055978 All areas: [5728738.47901734, 6541890.923686847, 5384636.802463746, 10464.267887944015, 16821.359268871227, 10153.201201765052] p-value: 0.0033948107284434213 original RTs: [1881.8621045776356, 1865.8634207225239, 1875.3396881904134, 0, 0, 0]",,(no adduct),528.5906,3.0,20,40
"Sel Score: 1.0 RTime: 57.999 Area: 4747456.30321747 All areas: [4962376.3766580885, 5410175.163711176, 3869817.369283143, 9770, 15164.951563397664, 5349.924646506183] p-value: 0.009194317050113804 original RTs: [3503.152474297122, 3504.6705520293167, 3478.85110840559, 0, 0, 0]",,(no adduct),779.348,2.0,47,67
"Sel Score: 1.0 RTime: 35.218 Area: 5219477.737045829 All areas: [4024070.69760533, 5465668.48822946, 6168694.025302698, 9769, 18285.64500620691, 5308.624547612495] p-value: 0.014369375599205626 original RTs: [2146.633351450244, 2134.253792912259, 2142.7515578702814, 0, 0, 0]",,(no adduct),482.8935,3.0,25,45
"Sel Score: 1.0 RTime: 64.834 Area: 4956566.462415443 All areas: [5287820.292517241, 4721072.365475375, 4860806.729253712, 10273.04707652121, 12247.233735769592, 9469.268932189807] p-value: 0.001185556263449801 original RTs: [0, 3867.3128863027023, 0, 0, 0, 0]",,(no adduct),790.8685,2.0,54,74
"Sel Score: 1.0 RTime: 63.828 Area: 4770037.522357132 All areas: [5248249.078031913, 4473201.739596997, 4588661.749442485, 9269.251227901159, 12246.779444525117, 9469.711460275623] p-value: 0.002562406400158653 original RTs: [3876.6247978407505, 3829.8617111346152, 3819.4569915326597, 0, 0, 0]",,(no adduct),790.8713,2.0,53,73
"Sel Score: 1.0 RTime: 33.571 Area: 8419224.626328543 All areas: [8076232.579044185, 8115073.0714469245, 9066368.228494521, 30286.123489658916, 20996.454452307524, 5108.544146532292] p-value: 0.0014749742446292706 original RTs: [2049.949332564157, 2036.185334319704, 2043.676090121859, 0, 0, 0]",,(no adduct),674.8271,2.0,23,43
"Sel Score: 1.0 RTime: 33.454 Area: 3788276.4799474278 All areas: [4183726.7490362455, 3923256.378112679, 3257846.3126933603, 8881.943502519916, 8138.217266804916, 8374.823292532432] p-value: 0.005276936546460344 original RTs: [2043.5143807883258, 2025.9206350377347, 2039.5698230363118, 0, 0, 0]",,(no adduct),491.5654,3.0,23,43
"Sel Score: 1.0 RTime: 64.901 Area: 6611676.778858993 All areas: [7390363.669180351, 6260266.320914082, 6184400.346482545, 19135.452577576063, 16645.946231407277, 9249.44959670261] p-value: 0.0034747610120727506 original RTs: [0, 3879.3230749687787, 3867.214359960213, 0, 0, 0]",,(no adduct),799.8779,2.0,54,74
"Sel Score: 1.0 RTime: 62.689 Area: 3018018.4873235454 All areas: [2905469.2117924555, 2752837.7416099953, 3395748.508568186, 9879.600174604746, 3581.557272711782, 7484.845604532587] p-value: 0.004120095530078619 original RTs: [3782.232889567305, 3778.6685766803716, 3762.3804261043347, 0, 0, 0]",,(no adduct),733.8794,2.0,52,72
"Sel Score: 1.0 RTime: 59.561 Area: 3008326.80319304 All areas: [4321026.72817871, 3605162.8427120647, 1098790.8386883463, 10267, 6397.74603000244, 4271.955165618738] p-value: 0.09161153331362104 original RTs: [0, 3552.2760794635674, 0, 0, 0, 0]",,(no adduct),779.3522,2.0,49,69
"Sel Score: 1.0 RTime: 33.168 Area: 8338652.344573599 All areas: [8076234.036304483, 8115072.909283227, 8824650.08813309, 30285.401067748837, 20996.01004065261, 7025.4073556774] p-value: 0.0008469992809110986 original RTs: [2044.7837816846518, 2034.2188558559583, 0, 0, 0, 0]",,(no adduct),674.8269,2.0,23,43
"Sel Score: 1.0 RTime: 56.853 Area: 4882226.507746867 All areas: [5831307.67597732, 5134405.390233574, 3680966.4570297054, 11195.807285237366, 9435.057596418446, 13644.130488269904] p-value: 0.016494311451351426 original RTs: [0, 3390.531408697524, 0, 0, 0, 0]",,(no adduct),755.3478,2.0,46,66
"Sel Score: 1.0 RTime: 55.958 Area: 4882224.963321556 All areas: [5831307.002903567, 5134402.3892415585, 3680965.497819544, 11197.59635234256, 9435.748871629425, 13643.97949887367] p-value: 0.01649432366687298 original RTs: [3394.7885423966554, 3386.974287522922, 0, 0, 0, 0]",,(no adduct),755.3471,2.0,45,65
"Sel Score: 1.0 RTime: 57.082 Area: 4834016.936501968 All areas: [5831308.340916867, 5134404.019314467, 3536338.449274569, 11197.321263505508, 9435.877163748575, 13643.662850030169] p-value: 0.019269731340686335 original RTs: [0, 3404.2096465775367, 0, 0, 0, 0]",,(no adduct),755.347,2.0,47,67
"Sel Score: 1.0 RTime: 53.75 Area: 3303110.487321643 All areas: [3813399.92232432, 3344943.706174098, 2750987.8334665117, 7265.325508211903, 13196.244580234139, 3356.7266814075538] p-value: 0.008586497308150953 original RTs: [3254.6488405101977, 3265.3414328531685, 0, 0, 0, 0]",,(no adduct),492.8973,3.0,43,63
"Sel Score: 1.0 RTime: 68.264 Area: 7163393.815005573 All areas: [9324032.250032173, 5615859.981116415, 6550289.213868128, 20484.19433978761, 21437.429997251438, 9943.603444381808] p-value: 0.02342811571578833 original RTs: [4119.626736583207, 4100.113277062495, 4097.759840699792, 0, 0, 0]",,(no adduct),755.3825,2.0,58,78
"Sel Score: 1.0 RTime: 68.533 Area: 7163393.151651252 All areas: [9324030.645914026, 5615858.48555113, 6550290.3234886015, 20485.816986347047, 21438.07041426554, 9944.14466713695] p-value: 0.023428114595387097 original RTs: [0, 0, 4092.324695210339, 0, 0, 0]",,(no adduct),755.3822,2.0,58,78
"Sel Score: 1.0 RTime: 68.884 Area: 7163393.799487583 All areas: [9324031.53735595, 5615859.957386349, 6550289.903720449, 20484.388859417493, 21822.001368914294, 9943.811343659341] p-value: 0.02342887468911004 original RTs: [0, 4114.352937563874, 4108.224810678947, 0, 0, 0]",,(no adduct),755.3821,2.0,58,78
"Sel Score: 1.0 RTime: 65.092 Area: 6041636.72552165 All areas: [7390364.978231741, 4550144.844108163, 6184400.354225046, 19136.65527317108, 16645.938355438753, 9249.636329493791] p-value: 0.01814188790089467 original RTs: [0, 3882.6916285781713, 0, 0, 0, 0]",,(no adduct),799.8778,2.0,55,75
"Sel Score: 1.0 RTime: 38.509 Area: 3899745.213320995 All areas: [3373691.6581066824, 4270856.355084978, 4054687.6267713252, 9899, 9721, 9744] p-value: 0.004794680497511872 original RTs: [0, 2291.7673341460577, 2300.733371850873, 0, 0, 0]",,(no adduct),728.3219,2.0,28,48
"Sel Score: 1.0 RTime: 58.217 Area: 3005023.5264058257 All areas: [2321769.120054845, 3231312.5900275786, 3461988.8691350524, 5442.786061246454, 9952, 7403.039182158945] p-value: 0.01321585597487535 original RTs: [3538.10705439069, 0, 3515.153337251073, 0, 0, 0]",,(no adduct),736.8579,2.0,48,68
"Sel Score: 1.0 RTime: 41.594 Area: 10422738.270448696 All areas: [10989783.305333296, 11482867.773366699, 8795563.732646093, 41858.67266246866, 26216.65245681773, 11214.881647699956] p-value: 0.006247823909154169 original RTs: [2523.8515217277063, 2516.4974560435653, 2520.5385584921455, 0, 0, 0]",,(no adduct),518.5666,3.0,31,51
"Sel Score: 1.0 RTime: 36.954 Area: 4212411.468510601 All areas: [4887791.467865597, 4339359.765918739, 3410083.1717474656, 5753.698806216343, 16197.622554431367, 10350.700869090837] p-value: 0.010369349432142549 original RTs: [2325.4261485851503, 0, 0, 0, 0, 0]",,(no adduct),535.232,3.0,26,46
"Sel Score: 1.0 RTime: 41.242 Area: 3064857.0588085097 All areas: [2564301.2964962507, 3383541.9629858583, 3246727.9169434207, 5366.406175416897, 14330.047543050869, 3833.7828268215994] p-value: 0.0067923699823964285 original RTs: [0, 2457.284390412622, 2461.8077504441503, 0, 0, 0]",,(no adduct),751.3422,2.0,31,51
"Sel Score: 1.0 RTime: 32.833 Area: 3909726.314437626 All areas: [3858399.9860770674, 3869312.372703086, 4001466.5845327247, 13442.530890142629, 9516.590711313896, 7162.324978881025] p-value: 0.00013589539785290345 original RTs: [0, 0, 1958.6782128250418, 0, 0, 0]",,(no adduct),473.8875,3.0,22,42
"Sel Score: 1.0 RTime: 32.695 Area: 3909727.834624216 All areas: [3858402.131176833, 3869314.407432036, 4001466.965263779, 13443.363514267694, 9516.935910465461, 7162.131254333652] p-value: 0.0001358908838172742 original RTs: [0, 1944.4752284483914, 1953.23545340823, 0, 0, 0]",,(no adduct),473.8874,3.0,22,42
"Sel Score: 1.0 RTime: 43.058 Area: 2825264.6491491464 All areas: [3702459.758200978, 2182472.021911186, 2590862.167335275, 9654.349839629474, 5397.137241201607, 6906.114660364786] p-value: 0.025004553546019253 original RTs: [2632.4116219783814, 0, 2622.8104262800834, 0, 0, 0]",,(no adduct),1040.8985,2.0,33,53
"Sel Score: 1.0 RTime: 47.537 Area: 2788462.6708225245 All areas: [2920402.917837656, 2755496.795914581, 2689488.2987153362, 10076.556387460696, 7665.211197813874, 3951.535919292778] p-value: 0.000604439010852933 original RTs: [0, 0, 2837.489684222974, 0, 0, 0]",,(no adduct),764.8494,2.0,37,57
"Sel Score: 1.0 RTime: 46.898 Area: 2788463.042718405 All areas: [2920407.897166094, 2755496.7871345673, 2689484.4438545536, 10077.56391997652, 7665.259105134367, 3951.147476099292] p-value: 0.0006044816977574072 original RTs: [2842.5672346786255, 2836.9637002847726, 2827.236440488991, 0, 0, 0]",,(no adduct),764.849,2.0,36,56
"Sel Score: 1.0 RTime: 46.312 Area: 5152357.573416756 All areas: [5511864.880705179, 5560968.920962134, 4384238.9185829535, 10257, 21901.01626496931, 8213.62607377367] p-value: 0.005541903791297004 original RTs: [2807.10852244248, 2801.1499279028844, 2794.0994998335477, 0, 0, 0]",,(no adduct),721.333,2.0,36,56
"Sel Score: 1.0 RTime: 33.568 Area: 3973360.9161386043 All areas: [4098195.8896724787, 3447950.776493985, 4373936.082249348, 16369.664701389322, 8214.851312217716, 6841.921274688728] p-value: 0.004759773723573933 original RTs: [2044.6346423268385, 2025.8243741902775, 2058.9746404717616, 0, 0, 0]",,(no adduct),496.897,3.0,23,43
"Sel Score: 1.0 RTime: 33.533 Area: 3970272.7142752386 All areas: [4098196.428746996, 3438684.413030624, 4373937.301048094, 16369.310892812404, 8215.186430296719, 6842.8639973545] p-value: 0.004869796589916493 original RTs: [2046.350743343206, 2036.5371751734062, 2040.152897352249, 0, 0, 0]",,(no adduct),496.8971,3.0,23,43
"Sel Score: 1.0 RTime: 63.465 Area: 4422898.208493219 All areas: [5248250.4990647845, 3438984.609550263, 4581459.51686461, 13414.8435347809, 12247.68548032528, 9470.652860840359] p-value: 0.014040188866144483 original RTs: [3840.1443524244582, 3831.8509018624836, 0, 0, 0, 0]",,(no adduct),790.872,2.0,53,73
"Sel Score: 1.0 RTime: 42.846 Area: 4027506.895423746 All areas: [3751563.5965006794, 4225335.068169438, 4105622.0216011223, 10174, 9344.203197184672, 12563.25659242398] p-value: 0.0012509248940238938 original RTs: [2599.267056381218, 2590.517845846634, 2594.398504776125, 0, 0, 0]",,(no adduct),774.8373,2.0,32,52
"Sel Score: 1.0 RTime: 44.355 Area: 2301404.116242075 All areas: [2708717.441763507, 1793151.3933485884, 2402343.513614129, 4881.9085996692575, 8468.168790155838, 5288.375327516903] p-value: 0.013465821942516987 original RTs: [2689.8235295863296, 2682.133906762317, 2681.2942675884515, 0, 0, 0]",,(no adduct),512.5641,3.0,34,54
"Sel Score: 1.0 RTime: 61.835 Area: 7770077.256435622 All areas: [10021729.804802543, 6984842.197957131, 6303659.7665471975, 35281.40782892997, 13794.92977205967, 13895.96525160251] p-value: 0.021063294726667868 original RTs: [0, 3688.115572968539, 0, 0, 0, 0]",,(no adduct),783.3872,2.0,51,71
"Sel Score: 1.0 RTime: 53.752 Area: 3229351.3967060614 All areas: [3813398.969350255, 3660820.1883992325, 2213835.0323686968, 7265.120024696674, 13195.175336178649, 5731.071078696528] p-value: 0.024138202025310564 original RTs: [3257.9357457037654, 3262.2585639524546, 0, 0, 0, 0]",,(no adduct),492.8972,3.0,43,63
"Sel Score: 1.0 RTime: 64.452 Area: 5492646.394157936 All areas: [5922545.437574534, 4370992.848178819, 6184400.896720456, 19136.387753925905, 16646.416097499798, 9249.462663483113] p-value: 0.010503598289919742 original RTs: [3887.957067651741, 3873.042555692162, 3876.751341651235, 0, 0, 0]",,(no adduct),799.8779,2.0,54,74
"Sel Score: 1.0 RTime: 59.152 Area: 3502838.204912547 All areas: [3237415.69814991, 2965127.2547975727, 4305971.661790159, 10133.68708787416, 7777.598039830823, 10917.125460566758] p-value: 0.013444681890067119 original RTs: [0, 3534.1228487958924, 3525.322877540138, 0, 0, 0]",,(no adduct),736.3563,2.0,49,69
"Sel Score: 1.0 RTime: 31.045 Area: 5753316.1167754335 All areas: [5547750.4779378995, 6030959.637419055, 5681238.234969344, 9688.830717794652, 16403.159422327502, 21704.40095965721] p-value: 0.0006258924275771015 original RTs: [1896.7017551880278, 1887.2753981491796, 1895.376773155744, 0, 0, 0]",,(no adduct),544.9257,3.0,21,41
"Sel Score: 1.0 RTime: 54.703 Area: 2070796.8414774865 All areas: [2493860.4439022685, 2556082.0502397, 1162448.0302904916, 5263.882567452365, 9788, 2221.032653871106] p-value: 0.045185528889355446 original RTs: [0, 3262.054558055915, 0, 0, 0, 0]",,(no adduct),777.8464,2.0,44,64
"Sel Score: 1.0 RTime: 52.792 Area: 2910644.531924424 All areas: [3147588.1669837944, 3190927.3203951055, 2393418.1083943713, 5564.207377298876, 5605.119717155372, 13188.113632610215] p-value: 0.007858936331239488 original RTs: [3257.6190925010083, 0, 0, 0, 0, 0]",,(no adduct),754.8618,2.0,42,62
"Sel Score: 1.0 RTime: 44.998 Area: 3074897.024764644 All areas: [3840981.4242023034, 3189398.6398438425, 2194311.010247786, 10281, 8273.780458703075, 7341.166709649749] p-value: 0.023524608116623113 original RTs: [2727.399607454102, 2721.6901663025637, 2718.9144224232723, 0, 0, 0]",,(no adduct),697.3597,2.0,34,54
"Sel Score: 1.0 RTime: 53.75 Area: 2037830.5590206569 All areas: [2435674.56042096, 2556082.041239681, 1121735.0754013294, 5264.582569872924, 9908, 2222.046023365434] p-value: 0.04748975383634746 original RTs: [3256.042241666367, 3252.5300638852045, 3220.3004576823387, 0, 0, 0]",,(no adduct),777.8463,2.0,43,63
"Sel Score: 1.0 RTime: 19.673 Area: 4489991.839241118 All areas: [4181483.4913704623, 4998348.714414128, 4290143.311938764, 7578.484523643213, 14694.54522463644, 16157.792866548387] p-value: 0.0032534312692292545 original RTs: [1209.1631734523285, 1227.7401382102737, 1214.338249777283, 0, 0, 0]",,(no adduct),522.9382,3.0,9,29
"Sel Score: 1.0 RTime: 19.558 Area: 4489991.993028052 All areas: [4181483.444006695, 4998349.147656345, 4290143.387421116, 7577.482220004467, 14695.345354008512, 16158.379079602842] p-value: 0.0032534337197099514 original RTs: [1219.4182804011232, 1206.4334820485064, 1204.703625006039, 0, 0, 0]",,(no adduct),522.938,3.0,9,29
"Sel Score: 1.0 RTime: 30.806 Area: 5861028.904200599 All areas: [5728739.636946406, 6469709.79696893, 5384637.278686458, 10464.458336214739, 17150.488206404858, 22628.895536985343] p-value: 0.0029843543271932896 original RTs: [1874.2907928406532, 1884.8071522193577, 1877.7257388374467, 0, 0, 0]",,(no adduct),528.5909,3.0,20,40
"Sel Score: 1.0 RTime: 29.586 Area: 2676616.926685797 All areas: [2218943.613136271, 2382209.758539094, 3428697.4083820265, 6391.60445937114, 10613.19678935898, 6021.873261061367] p-value: 0.019571892201347883 original RTs: [1806.766292672541, 1802.5099266381326, 1809.9112906785094, 0, 0, 0]",,(no adduct),509.2288,3.0,19,39
"Sel Score: 1.0 RTime: 47.678 Area: 1915844.3127466915 All areas: [2050628.8194667455, 2005241.1061326596, 1691663.0126406692, 6012.596022656212, 5396.963519393465, 5457.599645687684] p-value: 0.0034720682281316455 original RTs: [0, 0, 2845.920749419135, 0, 0, 0]",,(no adduct),1040.8984,2.0,37,57
"Sel Score: 1.0 RTime: 34.692 Area: 3979764.7906493037 All areas: [4126672.4096064945, 3438685.5741505427, 4373936.388190874, 16368.520643009078, 11863.346373761115, 6842.750679125341] p-value: 0.0049318364851370835 original RTs: [0, 0, 2069.7553156734652, 0, 0, 0]",,(no adduct),496.8978,3.0,24,44
"Sel Score: 1.0 RTime: 37.237 Area: 3679948.4280774784 All areas: [3824060.103022799, 3810867.558055108, 3404917.6231545284, 9979, 11079.274025719125, 11590.8290194435] p-value: 0.001402686636888291 original RTs: [0, 2216.4299127852664, 2224.0708667177264, 0, 0, 0]",,(no adduct),720.8328,2.0,27,47
"Sel Score: 1.0 RTime: 41.175 Area: 3208858.1419630297 All areas: [4139900.7725534956, 3094363.83490883, 2392309.8184267627, 10316.944935033353, 9818.781460658283, 8914.191489480687] p-value: 0.02427376022795767 original RTs: [2498.953352612055, 2490.386481142507, 2496.742499710623, 0, 0, 0]",,(no adduct),488.8898,3.0,31,51
"Sel Score: 1.0 RTime: 33.838 Area: 2733506.8387977867 All areas: [2610663.643266535, 3148402.433577485, 2441454.4395493404, 7415.162304112041, 4705.757219359647, 12886.367643760339] p-value: 0.006055306527302172 original RTs: [2066.102018236574, 2051.0983728858937, 2060.287783848507, 0, 0, 0]",,(no adduct),504.2251,3.0,23,43
